Product category,Product sub category,Packaging material,Strength,Biodegradability score,CO2 emission score,Recyclability %,Weight Capacity (kg),CO2_Impact_Index,Cost_Efficiency_Index,Material_Suitability_Score,Strength_Encoded,Fragility,Product_Category_Encoded,Packaging_Material_Encoded
Audio Equipment,Soundbars,ABS Plastic,high,0.02,0.92,0.14,0.0450113530118873,0.7912,0.00053440213760855,0.0016504854368932,3,0,4,0
Audio Equipment,Soundbars,PET,medium,0.18,0.82,0.77,0.810605048751169,0.1886,0.00975283901135605,0.0110679611650485,2,0,4,61
Audio Equipment,Amps,Bio-PP,medium,0.08,0.72,0.49,0.594096433818619,0.3672,0.00814963259853039,0.00757281553398058,2,0,4,9
Audio Equipment,Amps,Nylon (PA),high,0.03,0.82,0.32,0.829170562308001,0.5576,0.0100200400801603,0.00407766990291262,3,0,4,57
Audio Equipment,Amps,Molded Pulp,medium,0.95,0.26,0.92,0.468679043675705,0.0208,0.0173680694722779,0.0672815533980583,2,0,4,53
Audio Equipment,Amps,Recycled Polypropylene (rPP),medium,0.04,0.48,0.82,0.0133564845732603,0.0864,0.000267201068804275,0.0170873786407767,2,0,4,87
Audio Equipment,Amps,Chrome-Plated Steel,high,0.03,0.87,0.9,0.813009215974356,0.087,0.00921843687374749,0.0102912621359223,3,0,4,21
Audio Equipment,Amps,Paperboard,medium,0.83,0.46,0.87,0.913316415119541,0.0598,0.0195056780227121,0.0351456310679612,2,0,4,70
Audio Equipment,Amps,Recycled Nylon (rNylon),high,0.03,0.41,0.81,0.944837718712435,0.0779,0.0225784903139613,0.0194174757281553,3,0,4,84
Audio Equipment,Amps,EVA Foam,medium,0,0.83,0.07,0.240950981701616,0.7719,0.00293921175684703,0.000776699029126214,2,0,4,32
Audio Equipment,Amps,Recycled PET (rPET),medium,0.07,0.52,0.87,0.954187257913717,0.0676,0.0180360721442886,0.0171844660194175,2,0,4,85
Audio Equipment,Amps,Kraft Paper,low,0.96,0.25,0.92,0.878322425537599,0.02,0.0338009352037408,0.0701941747572816,1,0,4,45
Audio Equipment,Amps,ABS Plastic,high,0,0.94,0.18,0.11339655402698,0.7708,0.00120240480961924,0.00184466019417476,3,0,4,0
Audio Equipment,Amps,PET,medium,0.13,0.83,0.73,0.47615867503673,0.2241,0.00574482297929192,0.00990291262135922,2,0,4,61
Audio Equipment,Cables,Bio-PP,medium,0.04,0.74,0.48,0.852277280619741,0.3848,0.0113560454241817,0.00669902912621359,2,0,4,9
Audio Equipment,Cables,Nylon (PA),high,0.02,0.85,0.31,0.0881527981835181,0.5865,0.0010688042752171,0.00368932038834951,3,0,4,57
Audio Equipment,Cables,Molded Pulp,medium,0.97,0.22,0.92,0.133831975424068,0.0176,0.00587842351369406,0.0798058252427184,2,0,4,53
Audio Equipment,Cables,Recycled Polypropylene (rPP),medium,0.08,0.48,0.88,0.784693468679044,0.0576,0.0160320641282565,0.0190291262135922,2,0,4,87
Audio Equipment,Cables,Chrome-Plated Steel,high,0.02,0.83,0.89,0.212768799252037,0.0913,0.00253841015364061,0.0104854368932039,3,0,4,21
Audio Equipment,Cables,Paperboard,medium,0.82,0.45,0.83,0.350474155202351,0.0765,0.00761523046092184,0.0348543689320388,2,0,4,70
Audio Equipment,Cables,Recycled Nylon (rNylon),high,0,0.38,0.82,0.554828369173234,0.0684,0.0142952571810287,0.0203883495145631,3,0,4,84
Audio Equipment,Cables,EVA Foam,medium,0,0.87,0.08,0.348069987979164,0.8004,0.00400801603206413,0.00087378640776699,2,0,4,32
Audio Equipment,Cables,Recycled PET (rPET),medium,0.12,0.47,0.93,0.396420462134366,0.0329,0.00828323313293253,0.0212621359223301,2,0,4,85
Audio Equipment,Cables,Kraft Paper,low,0.98,0.23,0.89,0.697609189261387,0.0253,0.029124916499666,0.0756310679611651,1,0,4,45
Audio Equipment,Cables,ABS Plastic,high,0.01,0.94,0.13,0.926672899692801,0.8178,0.00975283901135605,0.00145631067961165,3,0,4,0
Audio Equipment,Cables,PET,medium,0.13,0.82,0.75,0.065981033791906,0.205,0.000801603206412826,0.0102912621359223,2,0,4,61
Audio Equipment,Turntables,Bio-PP,medium,0.06,0.73,0.52,0.492587151061841,0.3504,0.00668002672010688,0.00757281553398058,2,1,4,9
Audio Equipment,Turntables,Nylon (PA),high,0.01,0.87,0.29,0.579671430479498,0.6177,0.00654642618570474,0.00330097087378641,3,1,4,57
Audio Equipment,Turntables,Molded Pulp,medium,0.97,0.24,0.98,0.128622946440497,0.0048,0.00521042084168337,0.0757281553398058,2,1,4,53
Audio Equipment,Turntables,Recycled Polypropylene (rPP),medium,0.08,0.48,0.84,0.138640309870442,0.0768,0.00280561122244489,0.018252427184466,2,1,4,87
Audio Equipment,Turntables,Chrome-Plated Steel,high,0,0.85,0.87,0.89688793909443,0.1105,0.0104208416833667,0.00980582524271845,3,1,4,21
Audio Equipment,Turntables,Paperboard,medium,0.79,0.44,0.86,0.973287030853479,0.0616,0.0216432865731463,0.035631067961165,2,1,4,70
Audio Equipment,Turntables,Recycled Nylon (rNylon),high,0.01,0.38,0.79,0.0406037131027114,0.0798,0.0010688042752171,0.0199029126213592,3,1,4,84
Audio Equipment,Turntables,EVA Foam,medium,0.01,0.82,0.1,0.347535728596234,0.738,0.00414161656646627,0.0012621359223301,2,1,4,32
Audio Equipment,Turntables,Recycled PET (rPET),medium,0.12,0.51,0.92,0.120475490850808,0.0408,0.00240480961923848,0.0194174757281553,2,1,4,85
Audio Equipment,Turntables,Kraft Paper,low,0.92,0.25,0.88,0.894350207025511,0.03,0.0344689378757515,0.0671844660194175,1,1,4,45
Audio Equipment,Turntables,ABS Plastic,high,0,0.96,0.13,0.690396687591826,0.8352,0.00708082832331329,0.0012621359223301,3,1,4,0
Audio Equipment,Turntables,PET,medium,0.12,0.83,0.72,0.481100574328837,0.2324,0.00574482297929192,0.00970873786407767,2,1,4,61
Audio Equipment,MP3 Players,Bio-PP,medium,0.07,0.78,0.52,0.156805128890076,0.3744,0.00200400801603206,0.00728155339805825,2,1,4,9
Audio Equipment,MP3 Players,Nylon (PA),high,0.01,0.82,0.28,0.868438626953386,0.5904,0.0104208416833667,0.00339805825242718,3,1,4,57
Audio Equipment,MP3 Players,Molded Pulp,medium,0.95,0.24,0.96,0.986376385735275,0.0096,0.0395457581830327,0.0741747572815534,2,1,4,53
Audio Equipment,MP3 Players,Recycled Polypropylene (rPP),medium,0.08,0.48,0.87,0.23600908240951,0.0624,0.00480961923847695,0.0188349514563107,2,1,4,87
Audio Equipment,MP3 Players,Chrome-Plated Steel,high,0,0.88,0.92,0.462401495926272,0.0704,0.00521042084168337,0.01,3,1,4,21
Audio Equipment,MP3 Players,Paperboard,medium,0.81,0.43,0.87,0.147589154534527,0.0559,0.00334001336005344,0.0370873786407767,2,1,4,70
Audio Equipment,MP3 Players,Recycled Nylon (rNylon),high,0,0.43,0.79,0.895285160945639,0.0903,0.0204408817635271,0.0174757281553398,3,1,4,84
Audio Equipment,MP3 Players,EVA Foam,medium,0.02,0.83,0.13,0.0301856551355683,0.7221,0.000400801603206413,0.00174757281553398,2,1,4,32
Audio Equipment,MP3 Players,Recycled PET (rPET),medium,0.08,0.48,0.92,0.532523039935889,0.0384,0.0109552438209753,0.0198058252427184,2,1,4,85
Audio Equipment,MP3 Players,Kraft Paper,low,0.98,0.22,0.93,0.377187124348871,0.0154,0.0164328657314629,0.0805825242718447,1,1,4,45
Audio Equipment,MP3 Players,ABS Plastic,high,0,0.97,0.12,0.840790703886737,0.8536,0.00855043420173681,0.00116504854368932,3,1,4,0
Audio Equipment,MP3 Players,PET,medium,0.17,0.83,0.77,0.11954053693068,0.1909,0.00146960587842351,0.010873786407767,2,1,4,61
Audio Equipment,Audio Interfaces,Bio-PP,medium,0.02,0.76,0.5,0.473888072659276,0.38,0.00614562458249833,0.00660194174757282,2,1,4,9
Audio Equipment,Audio Interfaces,Nylon (PA),high,0,0.84,0.27,0.498330439428343,0.6132,0.00587842351369406,0.00310679611650485,3,1,4,57
Audio Equipment,Audio Interfaces,Molded Pulp,medium,1,0.25,0.98,0.736877253906772,0.005,0.0284569138276553,0.0739805825242718,2,1,4,53
Audio Equipment,Audio Interfaces,Recycled Polypropylene (rPP),medium,0.08,0.42,0.85,0.127420862828903,0.063,0.00293921175684703,0.0209708737864078,2,1,4,87
Audio Equipment,Audio Interfaces,Chrome-Plated Steel,high,0,0.86,0.92,0.899692800854815,0.0688,0.0104208416833667,0.0102912621359223,3,1,4,21
Audio Equipment,Audio Interfaces,Paperboard,medium,0.78,0.44,0.84,0.98664351542674,0.0704,0.0219104876419506,0.0349514563106796,2,1,4,70
Audio Equipment,Audio Interfaces,Recycled Nylon (rNylon),high,0.01,0.37,0.77,0.00721250166956057,0.0851,0.000267201068804275,0.0199029126213592,3,1,4,84
Audio Equipment,Audio Interfaces,EVA Foam,medium,0.01,0.86,0.12,0.24575931614799,0.7568,0.00280561122244489,0.00145631067961165,2,1,4,32
Audio Equipment,Audio Interfaces,Recycled PET (rPET),medium,0.1,0.52,0.89,0.0876185388005877,0.0572,0.00173680694722779,0.0181553398058252,2,1,4,85
Audio Equipment,Audio Interfaces,Kraft Paper,low,0.97,0.28,0.93,0.842393482035528,0.0196,0.029124916499666,0.0635922330097087,1,1,4,45
Audio Equipment,Audio Interfaces,ABS Plastic,high,0,0.93,0.18,0.410311206090557,0.7626,0.00440881763527054,0.00184466019417476,3,1,4,0
Audio Equipment,Audio Interfaces,PET,medium,0.15,0.88,0.77,0.397756110591692,0.2024,0.00454241816967268,0.01,2,1,4,61
Dry Groceries,Pasta,PHA (Bio-polyester),medium,1,0.29,0,0.00507546413783892,0.29,0.000267201068804275,0.0323300970873786,2,0,25,62
Dry Groceries,Pasta,Corn Husk Paper,low,1,0.12,0.92,0.170695872846267,0.0096,0.0132264529058116,0.143398058252427,1,0,25,27
Dry Groceries,Pasta,PP,medium,0.09,0.82,0.47,0.718445305195673,0.4346,0.00868403473613895,0.00650485436893204,2,0,25,65
Dry Groceries,Pasta,Greaseproof Paper,low,0.89,0.43,0.79,0.838653666355015,0.0903,0.0191048764195057,0.0370873786407767,1,0,25,38
Dry Groceries,Pasta,Wheat Straw Board,medium,0.96,0.2,0.78,0.323494056364365,0.044,0.015497661990648,0.0804854368932039,2,0,25,111
Dry Groceries,Pasta,Rice Straw Board,medium,0.94,0.18,0.77,0.736209429678109,0.0414,0.0388777555110221,0.087378640776699,2,0,25,91
Dry Groceries,Pasta,Bagasse (Sugarcane Pulp),medium,0.98,0.15,0.82,0.610658474689462,0.027,0.0382097528390114,0.109223300970874,2,0,25,4
Dry Groceries,Pasta,Starch-based,low,0.97,0.31,0.42,0.154133831975424,0.1798,0.00480961923847695,0.0421359223300971,1,0,25,99
Dry Groceries,Pasta,Kraft Paper,low,0.95,0.26,0.89,0.593829304127154,0.0286,0.0220440881763527,0.0661165048543689,1,0,25,45
Dry Groceries,Pasta,Paper / Cardboard,medium,0.92,0.8,0.63,0.548550821423801,0.296,0.00681362725450902,0.0185436893203883,2,0,25,69
Dry Groceries,Pasta,Cellulose Film,low,0.98,0.25,0,0.322158407907039,0.25,0.0124248496993988,0.0366019417475728,1,0,25,18
Dry Groceries,Rice,PHA (Bio-polyester),medium,0.98,0.3,0,0.138640309870442,0.3,0.00454241816967268,0.0306796116504854,2,0,25,62
Dry Groceries,Rice,Corn Husk Paper,low,0.95,0.12,0.87,0.595565647121678,0.0156,0.0459585838343353,0.135922330097087,1,0,25,27
Dry Groceries,Rice,PP,medium,0.12,0.83,0.49,0.348737812207827,0.4233,0.00414161656646627,0.0070873786407767,2,0,25,65
Dry Groceries,Rice,Greaseproof Paper,low,0.87,0.46,0.82,0.745959663416589,0.0828,0.0158984635938544,0.0349514563106796,1,0,25,38
Dry Groceries,Rice,Wheat Straw Board,medium,0.93,0.2,0.81,0.730866835848805,0.038,0.0348697394789579,0.0804854368932039,2,0,25,111
Dry Groceries,Rice,Rice Straw Board,medium,0.92,0.16,0.8,0.379057032189128,0.032,0.0224448897795591,0.098252427184466,2,0,25,91
Dry Groceries,Rice,Bagasse (Sugarcane Pulp),medium,0.95,0.14,0.85,0.841859222652598,0.021,0.0562458249832999,0.116504854368932,2,0,25,4
Dry Groceries,Rice,Starch-based,low,0.94,0.27,0.41,0.201415787364766,0.1593,0.00721442885771543,0.0467961165048544,1,0,25,99
Dry Groceries,Rice,Kraft Paper,low,0.97,0.24,0.91,0.186189394951249,0.0216,0.00748162992651971,0.0730097087378641,1,0,25,45
Dry Groceries,Rice,Paper / Cardboard,medium,0.89,0.81,0.67,0.523039935888874,0.2673,0.00641282565130261,0.0184466019417476,2,0,25,69
Dry Groceries,Rice,Cellulose Film,low,1,0.22,0.01,0.588219580606384,0.2178,0.0256513026052104,0.042621359223301,1,0,25,18
Dry Groceries,Cereal,PHA (Bio-polyester),medium,0.98,0.33,0.02,0.899826365700548,0.3234,0.0264529058116232,0.0285436893203883,2,0,25,62
Dry Groceries,Cereal,Corn Husk Paper,low,0.99,0.17,0.87,0.747696006411113,0.0221,0.0416833667334669,0.100291262135922,1,0,25,27
Dry Groceries,Cereal,PP,medium,0.13,0.77,0.47,0.355282489648725,0.4081,0.00454241816967268,0.00747572815533981,2,0,25,65
Dry Groceries,Cereal,Greaseproof Paper,low,0.93,0.48,0.78,0.543475357285962,0.1056,0.0110888443553774,0.0338834951456311,1,0,25,38
Dry Groceries,Cereal,Wheat Straw Board,medium,0.94,0.21,0.79,0.431414451716308,0.0441,0.0196392785571142,0.0763106796116505,2,0,25,111
Dry Groceries,Cereal,Rice Straw Board,medium,0.94,0.21,0.79,0.334713503405904,0.0441,0.0152304609218437,0.0763106796116505,2,0,25,91
Dry Groceries,Cereal,Bagasse (Sugarcane Pulp),medium,0.98,0.15,0.88,0.620008013890744,0.018,0.0388777555110221,0.112815533980583,2,0,25,4
Dry Groceries,Cereal,Starch-based,low,0.95,0.32,0.43,0.5731267530386,0.1824,0.0173680694722779,0.0405825242718447,1,0,25,99
Dry Groceries,Cereal,Kraft Paper,low,0.96,0.27,0.87,0.311606785094163,0.0351,0.0112224448897796,0.063495145631068,1,0,25,45
Dry Groceries,Cereal,Paper / Cardboard,medium,0.91,0.81,0.68,0.142914384933885,0.2592,0.00173680694722779,0.0188349514563107,2,0,25,69
Dry Groceries,Cereal,Cellulose Film,low,1,0.27,0,0.762521704287432,0.27,0.0272545090180361,0.0346601941747573,1,0,25,18
Dry Groceries,Flour,PHA (Bio-polyester),medium,0.99,0.28,0,0.102711366368372,0.28,0.00360721442885772,0.0331067961165049,2,0,25,62
Dry Groceries,Flour,Corn Husk Paper,low,0.99,0.18,0.93,0.846533992253239,0.0126,0.044622578490314,0.0981553398058252,1,0,25,27
Dry Groceries,Flour,PP,medium,0.1,0.83,0.51,0.539869106451182,0.4067,0.00641282565130261,0.0070873786407767,2,0,25,65
Dry Groceries,Flour,Greaseproof Paper,low,0.91,0.48,0.8,0.722318685721918,0.096,0.0148296593186373,0.0338834951456311,1,0,25,38
Dry Groceries,Flour,Wheat Straw Board,medium,0.93,0.17,0.83,0.598370508882062,0.0289,0.0334001336005344,0.0949514563106796,2,0,25,111
Dry Groceries,Flour,Rice Straw Board,medium,0.95,0.18,0.78,0.251636169360224,0.0396,0.0133600534402138,0.0884466019417476,2,0,25,91
Dry Groceries,Flour,Bagasse (Sugarcane Pulp),medium,0.99,0.12,0.84,0.959129157205824,0.0192,0.0738810955243821,0.136699029126214,2,0,25,4
Dry Groceries,Flour,Starch-based,low,0.97,0.32,0.43,0.461867236543342,0.1824,0.0140280561122245,0.0411650485436893,1,0,25,99
Dry Groceries,Flour,Kraft Paper,low,0.97,0.24,0.9,0.911980766662215,0.024,0.0366065464261857,0.072621359223301,1,0,25,45
Dry Groceries,Flour,Paper / Cardboard,medium,0.92,0.8,0.62,0.255910244423668,0.304,0.0032064128256513,0.0184466019417476,2,0,25,69
Dry Groceries,Flour,Cellulose Film,low,1,0.24,0,0.102043542139709,0.24,0.00414161656646627,0.0388349514563107,1,0,25,18
Dry Groceries,Lentils,PHA (Bio-polyester),medium,1,0.31,0.01,0.707225858154134,0.3069,0.0221776887107548,0.0306796116504854,2,0,25,62
Dry Groceries,Lentils,Corn Husk Paper,low,0.96,0.12,0.9,0.374382262588487,0.012,0.0289913159652639,0.138932038834951,1,0,25,27
Dry Groceries,Lentils,PP,medium,0.07,0.82,0.49,0.736476559369574,0.4182,0.00895123580494322,0.00650485436893204,2,0,25,65
Dry Groceries,Lentils,Greaseproof Paper,low,0.87,0.47,0.79,0.450781354347536,0.0987,0.00948563794255177,0.0335922330097087,1,0,25,38
Dry Groceries,Lentils,Wheat Straw Board,medium,0.97,0.19,0.81,0.165353279016963,0.0361,0.00828323313293253,0.0864077669902913,2,0,25,111
Dry Groceries,Lentils,Rice Straw Board,medium,0.95,0.2,0.83,0.920929611326299,0.034,0.0439545758183033,0.0823300970873786,2,0,25,91
Dry Groceries,Lentils,Bagasse (Sugarcane Pulp),medium,1,0.14,0.88,0.227193802591158,0.0168,0.0152304609218437,0.121650485436893,2,0,25,4
Dry Groceries,Lentils,Starch-based,low,0.98,0.31,0.43,0.0544944570589021,0.1767,0.00173680694722779,0.0428155339805825,1,0,25,99
Dry Groceries,Lentils,Kraft Paper,low,0.92,0.23,0.9,0.787899024976626,0.023,0.0328657314629259,0.0735922330097087,1,0,25,45
Dry Groceries,Lentils,Paper / Cardboard,medium,0.88,0.79,0.64,0.398023240283158,0.2844,0.00494321977287909,0.0184466019417476,2,0,25,69
Dry Groceries,Lentils,Cellulose Film,low,0.97,0.23,0,0.923066648858021,0.23,0.0384769539078156,0.0392233009708738,1,0,25,18
Dry Groceries,Sugar,PHA (Bio-polyester),medium,1,0.28,0,0.737545078135435,0.28,0.0255177020708083,0.033495145631068,2,0,25,62
Dry Groceries,Sugar,Corn Husk Paper,low,0.95,0.14,0.89,0.452384132496327,0.0154,0.0303273213092852,0.119126213592233,1,0,25,27
Dry Groceries,Sugar,PP,medium,0.09,0.82,0.47,0.498330439428343,0.4346,0.00601202404809619,0.00650485436893204,2,0,25,65
Dry Groceries,Sugar,Greaseproof Paper,low,0.92,0.46,0.77,0.36222786162682,0.1058,0.00774883099532398,0.0349514563106796,1,0,25,38
Dry Groceries,Sugar,Wheat Straw Board,medium,0.98,0.17,0.82,0.219981300921597,0.0306,0.0122912491649967,0.0970873786407767,2,0,25,111
Dry Groceries,Sugar,Rice Straw Board,medium,0.93,0.19,0.77,0.177774809670095,0.0437,0.00895123580494322,0.0825242718446602,2,0,25,91
Dry Groceries,Sugar,Bagasse (Sugarcane Pulp),medium,0.98,0.09,0.82,0.557232536396421,0.0162,0.0558450233800935,0.174757281553398,2,0,25,4
Dry Groceries,Sugar,Starch-based,low,0.97,0.3,0.43,0.997061573393883,0.171,0.0321977287909152,0.0438834951456311,1,0,25,99
Dry Groceries,Sugar,Kraft Paper,low,0.92,0.28,0.87,0.309736877253907,0.0364,0.010688042752171,0.0599029126213592,1,0,25,45
Dry Groceries,Sugar,Paper / Cardboard,medium,0.92,0.85,0.64,0.209696807800187,0.306,0.00240480961923848,0.0175728155339806,2,0,25,69
Dry Groceries,Sugar,Cellulose Film,low,0.99,0.27,0.02,0.190463470014692,0.2646,0.00681362725450902,0.0350485436893204,1,0,25,18
Dry Groceries,Salt,PHA (Bio-polyester),medium,1,0.31,0.02,0.836650193669026,0.3038,0.026185704742819,0.0309708737864078,2,0,25,62
Dry Groceries,Salt,Corn Husk Paper,low,0.97,0.13,0.87,0.775611059169227,0.0169,0.0555778223112893,0.127572815533981,1,0,25,27
Dry Groceries,Salt,PP,medium,0.13,0.78,0.48,0.534392947776145,0.4056,0.00681362725450902,0.00747572815533981,2,0,25,65
Dry Groceries,Salt,Greaseproof Paper,low,0.87,0.43,0.82,0.559636703619607,0.0774,0.0128256513026052,0.0372815533980583,1,0,25,38
Dry Groceries,Salt,Wheat Straw Board,medium,0.98,0.18,0.77,0.334179244022973,0.0414,0.0176352705410822,0.0894174757281553,2,0,25,111
Dry Groceries,Salt,Rice Straw Board,medium,0.98,0.21,0.79,0.373180178976893,0.0441,0.0171008684034736,0.0781553398058252,2,0,25,91
Dry Groceries,Salt,Bagasse (Sugarcane Pulp),medium,0.96,0.11,0.87,0.526512621877922,0.0143,0.0440881763527054,0.148058252427184,2,0,25,4
Dry Groceries,Salt,Starch-based,low,0.92,0.33,0.43,0.156003739815681,0.1881,0.00467601870407482,0.0385436893203884,1,0,25,99
Dry Groceries,Salt,Kraft Paper,low,0.93,0.28,0.91,0.40790703886737,0.0252,0.0141616566466266,0.0615533980582524,1,0,25,45
Dry Groceries,Salt,Paper / Cardboard,medium,0.87,0.85,0.64,0.230933618271671,0.306,0.00267201068804275,0.0170873786407767,2,0,25,69
Dry Groceries,Salt,Cellulose Film,low,0.99,0.28,0.01,0.595031387738747,0.2772,0.0205744822979292,0.033495145631068,1,0,25,18
Dry Groceries,Quinoa,PHA (Bio-polyester),medium,0.97,0.33,0.01,0.178309069053025,0.3267,0.00534402137608551,0.0279611650485437,2,0,25,62
Dry Groceries,Quinoa,Corn Husk Paper,low,0.95,0.15,0.93,0.720849472418859,0.0105,0.0451569806279225,0.114077669902913,1,0,25,27
Dry Groceries,Quinoa,PP,medium,0.09,0.82,0.52,0.830239081073862,0.3936,0.0100200400801603,0.0070873786407767,2,0,25,65
Dry Groceries,Quinoa,Greaseproof Paper,low,0.9,0.45,0.81,0.140910912247896,0.0855,0.00307281229124917,0.0361165048543689,1,0,25,38
Dry Groceries,Quinoa,Wheat Straw Board,medium,0.97,0.21,0.83,0.896487244557233,0.0357,0.0408817635270541,0.0794174757281553,2,0,25,111
Dry Groceries,Quinoa,Rice Straw Board,medium,0.98,0.16,0.83,0.735942299986644,0.0272,0.0434201736806947,0.103398058252427,2,0,25,91
Dry Groceries,Quinoa,Bagasse (Sugarcane Pulp),medium,0.99,0.11,0.86,0.876586082543075,0.0154,0.0732130928523714,0.149708737864078,2,0,25,4
Dry Groceries,Quinoa,Starch-based,low,0.96,0.3,0.38,0.89274742887672,0.186,0.0288577154308617,0.0419417475728155,1,0,25,99
Dry Groceries,Quinoa,Kraft Paper,low,0.98,0.26,0.9,0.335782022171764,0.026,0.0125584502338009,0.0675728155339806,1,0,25,45
Dry Groceries,Quinoa,Paper / Cardboard,medium,0.93,0.8,0.64,0.590223053292374,0.288,0.00734802939211757,0.0188349514563107,2,0,25,69
Dry Groceries,Quinoa,Cellulose Film,low,1,0.25,0.01,0.344997996527314,0.2475,0.0133600534402138,0.0376699029126214,1,0,25,18
Dry Groceries,Oats,PHA (Bio-polyester),medium,1,0.27,0,0.861092560438093,0.27,0.0308617234468938,0.0346601941747573,2,0,25,62
Dry Groceries,Oats,Corn Husk Paper,low,0.97,0.15,0.88,0.763590223053292,0.018,0.0478289913159653,0.112233009708738,1,0,25,27
Dry Groceries,Oats,PP,medium,0.07,0.78,0.52,0.487378122078269,0.3744,0.00614562458249833,0.00728155339805825,2,0,25,65
Dry Groceries,Oats,Greaseproof Paper,low,0.92,0.48,0.77,0.484706825163617,0.1104,0.00988643954575818,0.033495145631068,1,0,25,38
